Postcode,Installation_2001,Output_2001,Installation_2002,Output_2002,Installation_2003,Output_2003,Installation_2004,Output_2004,Installation_2005,Output_2005,Installation_2006,Output_2006,Installation_2007,Output_2007,Installation_2008,Output_2008,Installation_2009,Output_2009,Installation_2010,Output_2010,Installation_2011,Output_2011,Installation_2012,Output_2012,Installation_2013,Output_2013,Installation_2014,Output_2014,Installation_2015,Output_2015,Installation_2016,Output_2016,Installation_2017,Output_2017,Installation_2018,Output_2018,Installation_2019,Output_2019,Installation_2020,Output_2020,Installation_2021,Output_2021,Installation_Total,Output_Total
5550,0,0,0,0,0,0,1,0.32,1,0.16,0,0,0,0,1,1.98,3,3.92,9,19.56,35,89.08,16,49.34,27,119.115,11,51.64,5,30.81,6,26.6,12,441.52,16,298.63,22,734.93,24,555.64,9,70.915,198,2494.16
5552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,37.366,18,97.542,7,41.064,7,40.232,1,4.5,5,26.11,3,15.035,7,41.19,4,30.87,6,55.94,0,0,69,389.849
5554,0,0,0,0,0,0,0,0,1,1.44,3,4.86,3,5.34,2,2.43,27,47.42,25,56.375,202,633.714,176,714.333,169,884.158,71,379.185,50,287.146,39,211.273,65,518.241,72,745.187,62,503.575,119,961.66,35,353.5,1121,6309.837
5555,2,2.33,0,0,0,0,0,0,0,0,0,0,1,1.55,1,1.085,3,4.41,11,17.645,37,101.638,28,101.465,20,90.77,7,26,4,15.56,7,28.84,6,36.275,11,59.726,13,87.605,11,71.315,3,15.96,165,662.174
5556,0,0,1,1.485,0,0,1,1.05,1,0.99,4,6.36,2,3.75,6,8.065,19,27.175,45,92.5,342,852.663,194,606.891,116,515.199,59,224.292,38,185.326,60,295.82,69,463.482,89,523.845,94,724.129,153,1103.11,44,318.38,1337,5954.512
5558,0,0,1,1.8,1,2.1,3,3.588,2,3.36,3,4.5,0,0,18,34.606,35,52.2,71,131.808,454,1136.697,262,871.339,181,785.261,68,303.402,56,272.24,70,328.415,59,393.38,115,721.075,146,1040.305,176,1322.485,41,313.12,1762,7721.681
5560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.44,0,0,6,16.36,24,63.03,30,100.635,24,139.806,7,40.87,3,40,5,58.875,1,6.24,4,17.33,6,39.495,16,136.8,3,23.19,130,684.071
5570,0,0,0,0,0,0,0,0,0,0,2,3.09,2,2.34,2,4.57,3,3.42,19,33.77,57,117.226,42,121.443,17,48.154,10,43.13,7,31.25,6,29.96,10,52.06,14,119.175,14,97.66,23,180.5,4,30.42,232,918.168
5571,0,0,1,1.5,0,0,1,1.044,1,0.48,0,0,5,4.565,5,6.79,11,17.057,30,58.365,173,439.699,133,388.489,63,250.132,25,126.16,16,68.38,21,86.76,14,64.505,42,314.08,36,250.02,53,370.755,21,157.86,651,2606.641
5572,0,0,0,0,0,0,0,0,0,0,0,0,1,0.66,0,0,0,0,1,4.94,14,52.03,8,28.12,4,14,5,25,0,0,2,8.64,1,5.22,2,10.65,5,31.555,1,6.6,0,0,44,187.415
5573,0,0,0,0,0,0,0,0,0,0,1,2.1,1,3,4,8.03,13,21.465,31,56.76,177,458.381,105,435.457,70,342.624,37,196.3,22,120.08,25,140.654,21,121.42,44,271.515,47,459.21,65,504.89,13,88.955,676,3230.841
5575,0,0,0,0,2,2.7,1,0.5,1,1.02,5,7.7,0,0,7,14.375,14,24.85,46,101.995,305,739.293,172,515.155,104,413.135,51,211.13,27,122.05,33,159.425,48,294.05,47,294.88,72,496.485,89,611.055,28,195.68,1052,4205.478
5576,0,0,0,0,0,0,1,1.5,1,1.44,0,0,0,0,0,0,5,8.305,15,27.005,76,172.632,47,141.59,36,146.345,13,54.36,14,50.3,13,62.155,14,142.1,25,164.895,22,161.96,25,187.63,6,48.1,313,1370.317
5577,0,0,0,0,0,0,0,0,0,0,0,0,2,1.66,5,7.687,4,5.94,4,6.78,24,58.682,27,72.52,16,59.66,8,32.5,14,95.75,4,16.505,8,36.52,8,40.885,13,78.875,28,218.04,5,33.18,170,765.184
5580,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2.04,3,9.33,17,53.732,11,37.49,14,49.04,11,50.1,5,21.53,7,22.96,6,27.6,12,71.735,9,50.635,12,80.7,3,23.88,112,501.772
5581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.73,7,12.83,26,42.9,67,176.626,46,123.965,29,124.72,13,75.4,9,37,10,43.96,7,61.08,18,147.025,20,106.06,30,204.77,6,43.91,290,1202.976
5582,1,3.84,0,0,0,0,1,2.4,0,0,0,0,0,0,3,3.658,6,7.17,15,31.38,68,151.392,48,131.695,28,121.14,9,40.5,14,60.92,10,36.815,8,45.115,17,92.085,19,136.365,23,208.45,8,103.62,278,1176.545
5583,0,0,0,0,0,0,0,0,1,1.5,0,0,2,1.74,2,2.88,3,3.07,24,46.52,126,314.605,55,142.092,39,159.74,18,67.65,12,41.71,10,70.08,11,72.09,14,149.9,21,170.58,35,343.775,7,55.76,380,1643.692
5600,0,0,0,0,2,3.555,0,0,2,1.37,2,2.43,5,8.89,20,29.437,38,58.477,92,201.375,448,1318.898,288,1093.311,226,1130.789,106,541.03,86,555.92,41,375.63,41,439.565,46,452.14,78,705.815,136,1279.845,30,256.68,1687,8455.157
5601,0,0,0,0,1,0.16,0,0,0,0,0,0,0,0,1,2.1,1,0.96,1,0.48,1,0.36,6,17.43,16,88.565,12,59.67,15,64,4,21.6,0,0,4,22.15,3,29.04,7,41.44,0,0,72,347.955
5602,0,0,0,0,0,0,0,0,0,0,1,1.6,4,5.805,2,4.41,3,10.17,11,21.07,86,282,76,251.155,31,125.29,26,139.2,19,117.76,13,76.79,12,179.765,22,187.2,29,205.315,29,218.43,8,84.73,372,1910.69
5603,0,0,0,0,0,0,0,0,0,0,2,2.4,0,0,0,0,0,0,4,7.58,24,58.868,29,89.11,15,79.71,5,40,3,13.2,7,34.46,3,20.75,6,31.095,9,68.715,17,201.675,3,31.53,127,679.093
5604,0,0,0,0,0,0,1,2.9,0,0,1,0.9,0,0,2,3.71,1,2.1,3,4.02,19,41.144,6,19.46,7,31.49,2,15,2,10,1,3,1,4.86,3,16.75,5,32.6,11,67.65,6,36.51,71,292.094
5605,0,0,0,0,0,0,0,0,0,0,0,0,1,1.55,4,5.855,9,13.525,35,64.645,127,330.2,59,187.98,64,337.744,28,119.16,20,95.2,24,164.64,17,113.71,25,209.41,28,193.49,54,382.02,7,52.32,502,2271.449
5606,0,0,0,0,5,6.94,3,4.064,3,6.87,3,5.28,5,9.54,13,19.4,25,42.095,66,165.509,555,1717.481,368,1406.871,322,1666.62,173,1092.765,88,517.11,87,574.28,81,646.05,108,1172.005,176,1545.071,283,2536.51,88,691.14,2452,13825.601
5607,0,0,0,0,1,0.9,1,0.86,1,1.92,0,0,4,9.09,12,21.96,15,38.53,25,73.635,189,613.654,136,510.968,133,597.12,82,433.48,58,327.06,65,350.335,63,394.376,70,476.54,119,755.265,145,1034.88,41,288.325,1160,5928.898
5608,1,2,0,0,0,0,2,3.486,5,10.86,4,5.255,4,8.4,14,24.605,60,98.255,114,269.304,400,977.872,336,1101.309,318,1479.55,122,583.66,122,621.63,82,421.41,76,838.399,81,742.35,140,1027.32,186,1441.705,72,509.345,2139,10166.715
5609,0,0,0,0,1,1.566,0,0,0,0,1,1.92,0,0,1,1.4,8,11.452,15,30.21,72,222.557,43,192.74,49,294.32,22,139.15,22,109.96,8,44.5,9,59.89,5,29.105,26,201.795,25,220.59,10,93.475,317,1654.63
5611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.32,4,29.6,5,31.62,3,18.45,3,12.86,17,97.85
5630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,5,17.86,6,16.72,1,11,2,7,0,0,1,5.2,2,11.48,1,4.95,0,0,4,31.27,0,0,23,106.98
5631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.72,5,7.07,5,11.55,66,233.81,45,213.049,26,134.54,7,49.5,15,137.74,22,136.2,11,58.06,18,229.28,15,153.525,32,280.5,4,48.84,274,1697.384
5632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30.12,13,51.31,6,30.29,1,4,0,0,4,17.32,1,5,4,21.725,2,17.64,7,46.23,2,13.32,47,236.955
5633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24,0,0,9,32.91,9,31.33,6,25,2,8.5,3,40.5,3,20.47,3,19.1,3,15.105,2,13.62,11,211.59,1,6.6,53,424.965
5640,0,0,0,0,0,0,2,2.088,0,0,0,0,2,3.06,1,1.68,6,9,8,21.545,52,192.885,38,177.87,45,229.625,27,172.5,7,44,17,102.2,9,60.2,13,89.58,17,165.755,22,256.495,5,46.5,271,1574.983
5641,0,0,0,0,2,3,0,0,0,0,1,0.66,0,0,4,4.41,0,0,10,22.224,35,121.156,55,211.737,17,67.01,15,79.645,6,27,3,12.22,9,56.095,5,26.76,31,425.97,38,418.87,9,95.805,240,1572.562
5642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,72.87,12,49.86,2,10,3,14.6,1,5,2,3.12,2,19.83,2,28.6,1,3.6,7,61.93,2,13.32,50,282.73
5650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8.36,4,20,5,22.8,4,20,1,5,0,0,2,7.1,0,0,3,19.5,1,6.6,0,0,24,109.36
5651,0,0,0,0,0,0,0,0,0,0,1,1.2,0,0,0,0,0,0,0,0,1,4.94,14,55.22,5,45,1,5,0,0,1,10.03,1,10.4,0,0,1,6.555,1,6.6,2,13.32,28,158.265
5652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,76.98,26,98.4,17,83.48,7,53.925,8,92.4,12,123.63,7,70.99,12,85.33,21,190.445,13,131.09,2,23.22,147,1029.89
5653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19.26,5,25.075,0,0,0,0,0,0,0,0,1,4.16,0,0,0,0,2,13.2,0,0,13,61.695
5654,0,0,0,0,0,0,1,1.24,0,0,0,0,0,0,0,0,1,3.4,1,0.96,20,57.02,8,21.4,7,33.6,4,17.2,3,40.25,3,15.92,0,0,2,18.33,5,33,1,6.6,2,10.56,58,259.48
5655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.52,7,24.53,2,5.25,2,10.8,1,5,2,12.48,0,0,1,5.5,1,6.6,1,5.18,0,0,18,76.86
5660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.94,1,5.035,1,5,0,0,1,4.94,0,0,0,0,0,0,2,13.23,0,0,6,33.145
5661,0,0,0,0,1,0.16,0,0,1,7,0,0,0,0,0,0,0,0,1,2.16,3,14.82,3,13.17,1,4.8,5,33.25,3,28,2,11.02,1,4.93,3,50.88,1,6.6,0,0,0,0,25,176.79
5670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.6,0,0,1,2.04,14,45.71,15,52.485,6,30.18,11,77.5,7,61.22,8,64.8,11,79.285,17,105.5,14,119.06,14,154.89,0,0,121,796.27
5671,0,0,0,0,0,0,2,0.975,0,0,0,0,0,0,0,0,0,0,0,0,6,16.64,5,21.5,6,27.5,6,52.5,1,5,3,20.34,3,15.06,2,5.6,2,19.815,4,24.42,0,0,40,209.35
5680,0,0,1,1.2,3,5.28,3,3.16,1,1.96,1,1.8,7,4.775,9,13.35,10,19.04,15,47.62,80,273.605,102,445.014,75,421.4,70,334.065,23,173.52,35,222.35,37,284.81,45,551.495,46,396.335,61,453.9,14,114.935,638,3769.614
5690,0,0,0,0,0,0,1,0.9,0,0,0,0,2,2.4,3,4.63,6,8.025,31,97.88,135,508.27,89,409.804,71,337.325,45,344.05,31,312.75,33,269.365,22,143.89,37,496.94,43,410.365,70,603.09,11,89.46,630,4039.144
5700,0,0,0,0,2,3,1,1.392,1,1.44,0,0,4,6.85,20,30.455,28,51.88,70,183.525,534,1611.435,344,1305.162,242,1238.3,154,832.725,98,760.605,99,635.23,79,618.07,89,768.08,140,1580.785,191,1818.135,78,611.68,2174,12058.749
5701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,30.87,1,8,0,0,1,11.66,0,0,1,29.7,2,48.9,0,0,1,7.92,11,142.05
5710,0,0,8,40.8,2,5.58,1,1.6,1,1.5,0,0,3,4.44,7,11.42,9,15.925,27,67.22,170,545.892,92,363.145,68,326.08,32,149.04,28,156.54,27,137.085,23,148.14,29,211.355,59,649.74,37,276.015,21,179.23,644,3290.747
5713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,1,17.28,1,6.6,0,0,0,0,3,38.88
5717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,1,12.48,2,14.74,2,41.58,4,46.1,1,11.88,0,0,11,150.78
5719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.68,0,0,2,72.45,9,16.2,1,22.2,13,126.53
5720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5.06,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,66.42,0,0,3,27.96,0,0,0,0,10,104.44
5722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7.88,1,0.16,0,0,0,0,0,0,0,0,0,0,0,0,4,25.38,5,51.02,5,103.95,2,4.04,0,0,0,0,20,192.43
5723,0,0,0,0,1,1.392,2,0.82,1,0.34,0,0,0,0,0,0,0,0,1,5.904,0,0,2,8.74,2,110,0,0,1,10,0,0,1,6.24,13,184.7,8,349.465,17,153.23,4,112.3,53,943.131
5724,0,0,0,0,0,0,0,0,1,6.4,0,0,0,0,0,0,1,5.1,0,0,0,0,0,0,1,2.8,0,0,0,0,0,0,0,0,1,1.86,0,0,0,0,1,5.28,5,21.44
5725,0,0,0,0,0,0,1,2.25,0,0,0,0,1,4.2,0,0,0,0,0,0,8,26.26,25,118.01,11,64.3,56,398.8,46,344.78,32,277.02,26,213.56,27,291.955,14,101.46,13,111.27,10,79.41,270,2033.275
5730,0,0,0,0,0,0,1,2.88,0,0,0,0,1,1.07,0,0,0,0,0,0,0,0,4,13.8,0,0,1,11.5,1,10,2,13.52,4,21.501,2,14.04,0,0,1,6.3,2,25,19,119.611
5731,0,0,0,0,1,0.9,0,0,0,0,0,0,1,6.65,1,4.95,1,7,0,0,0,0,1,9.12,2,23.7,1,100,2,20.2,3,16.64,2,52.92,3,88.555,7,311.76,10,464.67,0,0,35,1107.065
5732,1,1.5,0,0,0,0,1,1.6,1,0.39,0,0,0,0,7,2.64,7,5.54,2,9.81,4,8.01,4,17.8,4,59.312,1,11.5,33,146.56,3,16.12,0,0,1,23.7,1,6.6,0,0,0,0,70,311.082
5733,0,0,0,0,2,2.4,3,8.26,1,3.06,0,0,0,0,0,0,1,1.7,0,0,1,37.08,0,0,1,17.5,0,0,1,20,2,19.85,4,61.76,0,0,0,0,0,0,0,0,16,171.61
5734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.44,0,0,0,0,2,26.52,0,0,0,0,3,37.96
5875,0,0,0,0,0,0,1,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.16
5950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.26,2,105.13,0,0,0,0,0,0,3,115.39
6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.48,9,10.79,35,67.81,28,67.37,21,61.74,11,122.076,20,144.355,15,201.155,78,508.134,105,545.684,38,539.48,36,475.929,28,505.165,23,251.88,450,3506.048
6001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.14,1,1.6,0,0,0,0,0,0,0,0,0,0,1,6.6,0,0,0,0,0,0,3,9.34
6003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.02,2,4.2,7,15.49,17,45.852,14,43.34,5,12.13,6,61.905,7,77.96,11,93.345,12,123.5,16,108.702,14,140.93,23,217.735,5,39.58,140,985.689
6004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,5,5.94,6,16.62,40,122.86,16,44.79,9,40.8,13,176.662,9,107.364,10,215.784,12,121.904,12,147.49,10,143.945,16,238.815,8,104.79,167,1489.264
6005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.002,3,3.255,6,8.68,17,29.445,12,65.92,1,1.5,7,92.48,6,234.775,9,201.038,20,439.232,23,504.409,17,145.783,16,651.505,8,87.81,146,2466.834
6006,0,0,0,0,0,0,0,0,0,0,0,0,1,1.47,3,4.46,24,34.75,40,72.946,123,283.47,65,148.254,42,168.055,33,112.38,36,207.66,112,418.747,65,457.753,82,476.967,75,571.303,118,772.92,59,398.19,878,4129.325
6007,0,0,0,0,0,0,0,0,0,0,0,0,1,1.08,10,15.107,12,18.51,34,63.555,96,221.314,40,95.28,28,87.239,28,102.21,42,257.36,42,271.156,46,328.881,76,671.923,57,678.447,73,577.22,28,249.32,613,3638.602
6008,0,0,0,0,0,0,0,0,0,0,1,0.96,1,1.44,25,36.355,42,62.295,75,158.905,188,465.86,91,231.489,47,183.216,70,351.064,68,385.065,88,492.841,126,1018.779,109,816.581,114,1022.899,161,1163.25,86,581.09,1292,6972.089
6009,2,3.32,1,2.4,2,2.55,0,0,2,1.4,0,0,5,9.39,19,27.447,80,107.703,87,193.1,237,639.415,90,272.13,65,347.858,81,384.066,87,530.128,125,769.24,201,1501.511,162,1132.761,145,1191.087,184,1349.1,76,622.835,1651,9087.441
6010,0,0,0,0,0,0,0,0,0,0,1,0.64,4,9.216,26,36.505,62,74.349,164,269.296,220,560.998,162,349.015,82,318.364,114,528.483,109,463.504,123,686.585,187,1118.428,206,1417.673,162,1123.472,237,1640.76,94,655.2,1953,9252.488
6011,0,0,0,0,0,0,0,0,0,0,0,0,4,5.13,11,15.955,35,52.057,43,95.88,109,290.52,51,138.5,31,126.516,30,157.967,42,211.424,62,339.596,92,600.406,105,685.85,69,510.57,112,929.1,39,257.375,835,4416.846
6012,0,0,0,0,0,0,0,0,1,0.08,0,0,0,0,7,11.773,27,37.556,51,111.859,107,284.496,53,126.604,33,108.374,47,207.606,37,230.131,60,284.563,76,479.124,71,574.428,75,514.175,136,1050.665,51,376.62,832,4398.054
6013,0,0,0,0,0,0,0,0,1,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.375
6014,0,0,0,0,0,0,0,0,1,0.16,1,2.1,1,1,22,27.527,62,77.285,110,227.524,305,728.367,164,420.565,86,339.812,120,520.21,89,460.72,164,888.25,195,1321.239,198,1215.969,212,1343.455,298,2057.04,141,1052.165,2169,10683.388
6015,0,0,0,0,0,0,0,0,0,0,0,0,1,1.05,2,2.01,17,28.283,30,69.51,111,306.416,67,176.606,44,222.48,44,200.487,42,213.658,54,323.442,81,472.83,95,646.503,86,552.91,112,811.515,40,297.225,826,4324.925
6016,0,0,0,0,0,0,0,0,0,0,0,0,1,1.47,5,4.775,30,35.65,63,120.525,125,272.736,66,148.955,65,208.316,53,240.305,39,145.842,50,236.197,64,434.655,85,468.71,90,612.56,125,736.83,56,361.35,917,4028.876
6017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.28,10,10.755,9,17.31,21,95.1,36,78.205,29,176.536,31,426.692,25,550.14,41,716.189,43,954.579,53,1264.46,40,664.385,54,1437.12,28,385.34,423,6781.091
6018,0,0,0,0,0,0,2,1.28,1,0.16,0,0,4,5.67,37,42.305,139,172.55,373,606.208,702,1568.586,483,1073.515,239,824.74,248,988.274,221,1067.523,285,1329.769,406,2396.454,422,2546.28,468,2785.78,638,4403.11,244,1584.385,4912,21396.589
6019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14.567,70,86.375,106,188.828,268,559.794,146,306.736,94,287.955,110,434.179,77,313.925,105,464.11,152,863.655,155,995.01,202,1194.051,292,1929.485,115,731.445,1904,8370.115
6020,0,0,0,0,0,0,0,0,1,0.16,0,0,1,1.47,17,19.234,105,134.898,170,333.615,471,1097.549,318,784.326,183,605.278,204,802.54,152,632.18,197,1011.899,330,1654.872,264,1578.05,329,2053.845,438,2865.91,169,1099.795,3349,14675.621
6021,0,0,0,0,0,0,0,0,0,0,0,0,1,2.94,6,6.795,37,40.525,116,226.71,342,790.527,309,750.954,153,532.26,143,588.64,145,696.895,148,1011.862,205,1513.829,218,1900.695,270,1949.745,339,2585.85,172,1296.88,2604,13895.107
6022,0,0,0,0,0,0,0,0,1,0.16,0,0,1,1.89,6,6.88,41,51.665,67,118.44,174,357.851,113,228.576,44,117.02,65,198.115,44,165.885,38,170.425,77,393.245,70,374.62,56,331.725,96,600.97,38,250.27,931,3367.737
6023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19.2,95,129.36,184,327.092,426,934.894,283,675.207,144,482.725,189,739.924,96,395.11,125,627.034,179,971.009,180,1032.785,233,1511.895,383,2505.82,125,831.495,2659,11183.55
6024,0,0,0,0,0,0,0,0,1,0.25,0,0,2,2.1,17,18.77,96,119.661,201,357.224,422,878.586,316,690.948,143,379.94,130,428.72,79,291.55,121,539.615,188,1008.107,181,935.05,196,1106.66,288,1804.135,110,712.72,2491,9274.036
6025,0,0,0,0,0,0,0,0,2,0.24,1,0.16,0,0,22,24.972,201,240.392,334,605.034,750,1639.006,665,1493.098,304,924.563,335,1248.439,226,938.595,279,1267.811,454,2292.126,450,2423.167,470,2732.62,678,4161.78,222,1434.055,5393,21426.058
6026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,29.98,154,175.635,361,578.945,686,1501.503,595,1342.379,290,895.086,267,973.525,195,819.414,190,908.605,377,1890.496,358,2019.466,350,2084.59,535,3323.18,188,1210.91,4573,17753.714
6027,0,0,0,0,0,0,0,0,2,1.325,0,0,3,4.44,33,42.627,239,286.873,424,817.319,1100,2457.141,857,1905.144,421,1454.057,393,1620.238,282,1287.107,375,1958.21,621,3304.45,685,3893.568,643,4058.784,888,5796.17,282,1907.85,7248,30795.303
6028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12.88,71,96.357,155,294.615,500,1167.192,495,1226.439,230,766.421,293,1143.666,225,1029.215,278,1391.769,415,2323.797,398,2223.244,417,2674.533,614,4089.705,232,1541.755,4335,19981.588
6029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.152,18,26.32,24,41.18,50,114.723,25,82.27,17,55.036,27,113.325,15,65.53,27,144.225,21,112.542,26,179.682,29,183.515,47,324.75,14,101.69,344,1548.94
6030,0,0,0,0,0,0,0,0,1,0.16,0,0,0,0,22,24.255,289,319.735,350,631.275,856,1814.457,956,2000.22,449,1347.26,440,1600.356,368,1414.725,407,1922.757,577,2931.857,682,3567.537,625,3618.926,840,5173.6,330,2106.14,7192,28473.26
6031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6.25,55,61.445,101,177.56,260,593.835,347,811.41,195,562.385,270,1001.665,213,1129.62,225,1023.68,303,1764.33,336,1973.033,339,2034.525,514,3392.345,196,1255.37,3359,15787.453
6032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.14,1,1.14,3,7.56,5,14.88,1,3,2,10,5,73.14,3,45.76,6,92.39,7,93.105,1,6.6,2,13.2,2,9.25,41,373.165
6033,0,0,0,0,0,0,0,0,0,0,0,0,1,1.92,0,0,3,6.3,2,8.7,13,33.285,6,20.51,4,85.04,7,154.2,6,30.7,8,107.03,7,114.12,16,249.79,10,145.66,10,79.485,2,16.395,95,1053.135
6034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.52,5,12.96,17,50.712,24,90.82,147,392.41,135,457.37,98,385.165,101,492.99,143,807.86,54,328.635,725,3020.442
6035,0,0,0,0,0,0,0,0,0,0,0,0,1,1.68,3,3.15,35,43.825,69,130.765,150,314.219,207,419.52,123,321.135,149,467.456,156,590.54,180,824.17,194,938.616,197,1035.53,262,1571.075,299,1880.97,105,648,2130,9190.651
6036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.99,44,54.083,90,168.63,208,483.848,233,555.791,162,454.815,157,576.049,139,564.37,178,821.509,253,1376.097,263,1500.869,298,1948.45,380,2276.44,158,991.22,2568,11777.161
6037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.955,30,35.605,32,62.88,85,180.479,73,161.56,41,122.15,58,214.82,42,162.29,48,210.15,73,380.097,92,499.04,85,497.545,119,735.6,52,329.85,832,3596.021
6038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,36.66,54,124.64,39,113.291,166,467.15,364,986.46,341,1247.659,211,966.609,238,1120.52,250,1389.35,282,1700.729,121,796.285,2088,8949.353
6041,0,0,0,0,0,0,0,0,0,0,0,0,2,4.1,2,1.93,18,32.68,57,144.64,69,174.16,70,179.728,44,134.955,34,246.295,20,212.73,25,128.22,24,174.282,29,151.195,32,200.195,40,264.265,20,131.105,486,2180.48
6042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11.14,5,8.28,3,5.97,1,1.5,3,14.86,0,0,4,17.47,1,1.08,4,23.715,1,6.6,2,13.32,28,103.935
6043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.01,18,38.26,10,24.78,2,5.8,5,15.6,0,0,5,16.91,5,19.64,2,9.93,10,66.075,8,53.02,1,6.63,68,259.655
6044,0,0,0,0,0,0,0,0,0,0,0,0,1,2.52,2,4.5,12,19.645,27,49.78,55,129.741,60,174.995,14,55.732,20,58.5,15,89.52,17,67.27,33,192.505,16,81.985,20,111.58,39,249.055,16,115.07,347,1402.398
6050,0,0,0,0,0,0,0,0,0,0,0,0,3,4.62,15,19.36,41,65.29,87,165.754,208,561.739,115,309.615,58,201.308,72,293.979,77,398.21,100,546.588,123,804.236,153,925.108,122,875.02,193,1270.56,86,620.53,1453,7061.917
6051,0,0,0,0,0,0,0,0,0,0,0,0,1,1.44,10,10.42,35,42.115,56,103.315,142,331.586,81,176.068,36,99.727,49,145.358,44,219.94,45,225.758,58,294.297,52,320.065,80,493.31,130,783.455,40,262.76,859,3509.614
6052,0,0,1,1.5,0,0,0,0,1,0.08,0,0,0,0,6,10.515,44,59.916,60,107.376,177,415.414,102,228.548,86,259.721,72,312.188,44,169.95,55,250.595,101,674.772,109,660.925,135,758.241,160,1023.275,78,644.77,1231,5577.786
6053,0,0,0,0,0,0,0,0,0,0,0,0,1,1.47,19,20.88,70,82.674,94,192.918,303,634.207,194,437.545,100,354.002,100,446.834,105,509.151,109,814.42,175,1035.72,167,1158.854,182,1326.99,269,2006.21,108,845.835,1996,9867.71
6054,0,0,0,0,0,0,0,0,0,0,0,0,1,1.05,22,23.26,107,130.755,216,369.025,405,812.958,356,759.554,150,400.145,152,679.673,128,707.167,221,1152.892,270,1860.432,239,1359.165,242,1579.475,339,2063.115,119,917.575,2967,12816.241
