Small Generation Unit (SGU) - Solar Panel (Deemed),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Please be aware that RET legislation allows a 12 month creation period for registered persons to create their certificates. The 2021 and 2020 figures will continue to rise due to the 12 month creation period.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data as at 31/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small Unit Installation Postcode,Previous Years (2001-2019) - Installations Quantity,Previous Years (2001-2019) - SGU Rated Output In kW,Jan 2020 - Installations Quantity,Jan 2020 - SGU Rated Output In kW,Feb 2020 - Installations Quantity,Feb 2020 - SGU Rated Output In kW,Mar 2020 - Installations Quantity,Mar 2020 - SGU Rated Output In kW,Apr 2020 - Installations Quantity,Apr 2020 - SGU Rated Output In kW,May 2020 - Installations Quantity,May 2020 - SGU Rated Output In kW,Jun 2020 - Installations Quantity,Jun 2020 - SGU Rated Output In kW,Jul 2020 - Installations Quantity,Jul 2020 - SGU Rated Output In kW,Aug 2020 - Installations Quantity,Aug 2020 - SGU Rated Output In kW,Sep 2020 - Installations Quantity,Sep 2020 - SGU Rated Output In kW,Oct 2020 - Installations Quantity,Oct 2020 - SGU Rated Output In kW,Nov 2020 - Installations Quantity,Nov 2020 - SGU Rated Output In kW,Dec 2020 - Installations Quantity,Dec 2020 - SGU Rated Output In kW,Jan 2021 - Installations Quantity,Jan 2021 - SGU Rated Output In kW,Feb 2021 - Installations Quantity,Feb 2021 - SGU Rated Output In kW,Mar 2021 - Installations Quantity,Mar 2021 - SGU Rated Output In kW,Apr 2021 - Installations Quantity,Apr 2021 - SGU Rated Output In kW,May 2021 - Installations Quantity,May 2021 - SGU Rated Output In kW,Installations Quantity Total,SGU Rated Output In kW Total
2705,"1,071","7,646.345",5,43.160,52,263.805,11,95.070,11,85.290,16,141.325,5,41.445,13,75.935,17,146.600,16,151.335,16,185.680,16,257.795,16,186.750,11,98.260,12.000,87.430,31.000,283.645,12.000,132.845,5,90.700,1336,10013.415
2706,157,939.360,0,0.000,1,3.300,0,0.000,0,0.000,2,12.270,1,4.970,1,6.600,6,44.460,3,17.400,3,20.970,1,6.660,3,17.730,1,6.600,2.000,20.200,9.000,48.010,3.000,45.440,0,0.000,193,1193.97
2707,145,"1,139.270",2,8.000,1,6.300,0,0.000,0,0.000,0,0.000,1,28.050,3,31.680,2,16.690,3,118.040,4,69.540,0,0.000,1,6.600,0,0.000,0.000,0.000,0.000,0.000,2.000,13.320,12,34.890,176,1472.38
2710,"1,316","8,436.478",15,118.055,22,197.355,31,195.205,17,126.660,13,95.325,22,194.250,23,216.290,35,300.290,22,142.920,26,179.510,22,177.420,30,359.840,19,163.500,19.000,140.250,27.000,236.420,26.000,369.780,3,14.650,1688,11664.198
2711,424,"3,270.193",2,11.550,5,36.540,9,53.175,1,5.940,8,68.545,6,54.160,5,36.810,5,40.180,5,50.655,9,73.860,5,31.830,3,26.030,6,51.510,6.000,52.090,2.000,48.390,8.000,63.610,4,26.610,513,4001.678
2712,242,"1,567.205",0,0.000,2,25.410,4,22.520,0,0.000,2,53.900,1,1.650,2,13.200,1,6.600,3,19.235,1,5.550,1,6.660,0,0.000,2,23.400,3.000,19.830,3.000,36.510,4.000,26.270,4,36.440,275,1864.38
2713,446,"3,243.930",3,14.690,3,26.040,5,28.765,0,0.000,1,5.940,2,12.540,6,53.755,4,26.190,9,68.015,8,64.625,3,66.440,5,136.670,4,40.940,9.000,73.260,7.000,40.140,6.000,46.250,3,26.270,524,3974.46
2714,558,"2,766.972",3,28.820,6,38.280,8,53.990,4,22.385,1,7.700,11,75.415,5,34.290,3,19.800,7,53.160,9,92.030,7,46.170,7,183.320,1,15.840,7.000,54.060,7.000,53.190,3.000,23.850,0,0.000,647,3569.272
2715,183,"1,139.603",0,0.000,0,0.000,1,5.360,0,0.000,1,6.600,0,0.000,0,0.000,1,7.920,0,0.000,0,0.000,0,0.000,0,0.000,1,31.450,0.000,0.000,2.000,42.180,1.000,6.660,0,0.000,190,1239.773
2716,209,"1,123.665",1,5.940,1,9.900,1,6.600,4,23.100,1,10.560,1,49.600,1,6.600,2,13.200,5,30.210,4,31.740,2,13.200,1,6.650,0,0.000,2.000,13.510,7.000,41.235,1.000,6.660,0,0.000,243,1392.37
2717,113,792.208,0,0.000,0,0.000,0,0.000,1,5.040,1,6.600,0,0.000,1,6.600,2,12.540,1,3.000,0,0.000,2,17.000,1,2.800,1,6.400,0.000,0.000,1.000,14.060,0.000,0.000,0,0.000,124,866.248
2720,915,"4,419.432",6,21.780,9,55.440,14,149.125,12,86.120,10,95.040,7,93.720,19,106.825,4,26.580,11,84.485,7,42.310,11,72.530,23,153.685,32,125.470,11.000,81.010,18.000,136.410,13.000,113.930,10,69.210,1132,5933.102
2721,23,135.210,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,1,6.600,0,0.000,1,13.200,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,26,161.61
2722,393,"2,354.224",2,13.560,3,23.210,5,31.570,5,38.280,4,28.010,3,22.440,15,104.940,3,17.880,3,21.630,10,59.290,9,74.750,5,42.300,4,25.160,0.000,0.000,3.000,19.860,15.000,53.250,3,23.890,485,2954.244
2725,37,114.830,0,0.000,0,0.000,0,0.000,1,2.475,2,26.400,1,8.580,1,5.800,2,10.920,2,15.840,0,0.000,0,0.000,2,16.560,0,0.000,2.000,13.200,0.000,0.000,0.000,0.000,1,9.900,51,224.505
2726,38,257.767,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,13.260,7,65.160,4,26.040,0,0.000,0,0.000,1,6.660,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,52,368.887
2727,47,329.908,0,0.000,2,23.700,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,1.000,6.600,0.000,0.000,0,0.000,51,366.808
2729,265,"1,240.521",0,0.000,5,117.825,2,13.200,2,13.200,3,23.370,4,32.490,7,39.300,7,25.920,2,8.970,2,10.860,2,14.580,7,65.640,5,25.040,4.000,35.680,6.000,43.290,5.000,31.030,1,7.400,329,1748.316
2730,180,959.180,1,5.940,0,0.000,8,42.285,6,44.335,0,0.000,2,12.600,11,70.365,2,13.200,3,19.850,0,0.000,0,0.000,3,17.550,9,39.470,2.000,8.580,1.000,6.600,2.000,12.940,1,9.990,231,1262.885
2731,943,"5,371.681",10,50.565,9,58.570,10,71.520,17,122.970,14,93.645,16,134.100,17,120.320,12,69.900,15,122.090,11,86.180,11,80.690,15,117.915,9,62.680,7.000,66.040,13.000,130.060,13.000,107.240,4,39.180,1146,6905.346
2732,323,"2,956.748",1,2.680,0,0.000,1,5.280,5,36.000,2,13.200,5,37.635,8,185.185,2,13.125,1,6.600,1,5.180,3,21.900,3,46.620,0,0.000,3.000,59.220,1.000,6.660,2.000,23.040,0,0.000,361,3419.073
2733,87,592.360,1,2.680,2,6.270,1,2.680,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,8,60.420,4,25.200,0,0.000,0.000,0.000,2.000,11.940,0.000,0.000,0,0.000,107,714.75
2734,43,578.515,0,0.000,1,5.280,2,18.090,0,0.000,0,0.000,0,0.000,0,0.000,2,35.640,1,13.200,0,0.000,0,0.000,1,99.640,1,9.200,0.000,0.000,1.000,11.840,0.000,0.000,1,17.760,53,789.165
2735,75,495.245,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1.000,3.700,0.000,0.000,0.000,0.000,0,0.000,77,505.545
2736,58,604.025,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,7.200,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,59,611.225
2737,63,706.900,0,0.000,0,0.000,2,20.400,1,5.850,2,20.370,0,0.000,0,0.000,1,9.450,3,67.285,3,41.290,4,40.270,2,16.880,0,0.000,1.000,70.300,1.000,6.600,1.000,6.600,0,0.000,84,1012.195
2738,212,"1,628.954",1,5.280,2,19.815,4,35.090,5,37.760,4,63.600,6,253.290,6,73.420,7,78.470,7,75.350,3,19.275,12,135.230,8,88.380,3,29.700,2.000,13.880,7.000,63.080,5.000,50.790,1,17.885,295,2689.249
2739,166,"1,553.183",0,0.000,1,14.520,0,0.000,2,23.340,2,24.990,3,28.120,3,23.400,1,6.600,5,170.670,1,6.630,2,22.570,1,11.700,0,0.000,1.000,11.050,1.000,33.330,2.000,16.520,0,0.000,191,1946.623
2745,"2,488","12,134.820",35,302.815,45,361.370,61,437.453,27,224.265,44,404.320,57,500.820,51,426.385,64,552.390,66,588.235,68,549.425,64,613.380,39,360.480,42,375.590,78.000,745.045,74.000,658.955,62.000,599.170,25,250.190,3390,20085.108
2747,"3,413","15,542.355",67,471.800,76,518.919,84,770.480,92,683.950,76,560.400,71,495.665,114,956.435,94,684.050,104,800.035,114,909.040,113,940.175,102,904.715,75,583.475,102.000,752.430,90.000,709.420,114.000,874.080,38,304.290,4939,27461.714
2748,188,"1,417.185",0,0.000,4,48.300,2,22.420,3,63.285,0,0.000,2,19.830,3,222.880,4,38.790,6,55.260,2,31.120,2,29.725,3,101.690,2,36.740,2.000,29.230,2.000,34.040,0.000,0.000,0,0.000,225,2150.495
2749,"1,271","5,794.143",13,104.920,16,105.520,16,160.110,17,144.340,20,144.225,16,132.225,38,298.450,30,209.965,19,167.160,32,244.395,35,299.955,32,273.680,20,160.060,34.000,282.200,30.000,271.610,19.000,143.600,8,74.960,1666,9011.518
2750,"3,051","14,496.126",21,160.360,31,210.647,42,373.445,31,227.945,47,358.925,50,419.910,40,398.535,62,440.070,46,446.955,43,392.550,53,407.205,51,655.680,40,285.010,73.000,600.025,64.000,578.545,48.000,588.300,28,230.970,3821,21271.203
2751,8,37.747,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,8,37.747
2752,448,"2,379.741",9,65.090,6,43.340,10,72.340,5,37.620,10,76.350,10,93.925,10,78.910,17,118.660,17,165.250,13,89.720,15,148.980,7,72.940,4,23.550,16.000,180.620,14.000,115.170,13.000,119.720,5,44.335,629,3926.261
2753,"1,234","6,585.205",15,149.970,13,126.410,25,224.110,18,166.010,14,161.120,17,137.085,10,87.595,21,319.610,28,281.450,20,170.630,23,234.320,27,411.325,14,228.560,23.000,204.405,13.000,137.220,18.000,175.245,6,78.840,1539,9879.11
2754,504,"2,656.528",8,59.660,9,95.770,12,90.990,10,75.305,13,137.585,10,64.380,17,149.980,25,136.745,18,128.480,18,141.080,15,138.555,11,69.110,10,98.470,12.000,99.990,10.000,84.050,14.000,135.315,2,19.980,718,4381.973
2756,"2,559","16,504.474",24,207.055,40,314.220,62,642.680,36,390.975,40,468.205,36,340.020,43,523.855,49,511.940,41,407.775,51,565.170,50,574.890,45,585.785,34,413.005,59.000,598.495,50.000,484.040,53.000,541.410,15,161.530,3287,24235.524
2757,65,425.050,1,11.550,1,6.600,3,44.460,0,0.000,1,5.940,0,0.000,3,55.110,0,0.000,1,10.360,2,36.760,0,0.000,0,0.000,3,37.030,4.000,41.485,2.000,23.680,3.000,34.780,0,0.000,89,732.805
2758,779,"3,993.988",10,91.545,9,73.155,13,83.405,16,214.410,11,120.250,12,120.700,16,148.190,12,117.415,12,100.545,10,86.940,11,114.360,18,205.970,5,59.880,14.000,151.170,15.000,156.500,15.000,163.300,3,30.820,981,6032.543
2759,"2,095","8,359.713",20,133.750,41,266.505,52,459.260,36,280.905,36,416.020,32,397.945,49,400.645,34,230.480,41,323.360,66,473.640,44,411.510,46,444.155,25,273.490,46.000,355.600,53.000,525.445,39.000,274.295,20,158.490,2775,14185.208
2760,"1,930","8,476.464",25,151.095,34,238.685,36,224.405,33,268.875,35,302.605,24,178.490,40,250.870,52,372.300,48,400.915,59,384.710,49,398.685,34,573.840,38,282.340,45.000,389.070,51.000,383.965,37.000,264.630,13,125.070,2583,13667.014
2761,"2,785","11,351.411",40,353.590,37,343.380,55,381.740,32,315.915,51,357.020,50,388.540,79,555.105,65,500.290,75,608.225,81,606.965,67,645.475,78,715.815,55,405.795,98.000,744.780,76.000,636.670,75.000,546.460,34,291.795,3833,19748.971
2762,964,"5,161.343",39,287.990,36,224.310,56,375.425,37,245.130,55,373.165,61,513.590,80,662.285,75,566.635,104,830.725,86,693.640,85,642.790,100,817.380,96,722.480,68.000,539.035,56.000,427.150,43.000,348.945,26,243.135,2067,13675.153
2763,"2,256","7,746.426",24,159.795,36,253.090,53,365.410,13,88.475,33,219.180,56,498.860,51,360.390,43,308.315,61,457.000,56,387.250,61,423.335,60,439.715,53,400.370,57.000,404.685,64.000,486.375,58.000,393.160,25,188.000,3060,13579.831
2765,"2,003","12,923.566",103,770.238,105,757.775,127,"1,134.545",88,602.434,148,"1,082.265",142,"1,107.590",167,"1,359.019",165,"1,465.330",209,"1,745.855",217,"1,662.950",232,"1,838.360",205,"1,708.230",157,"1,254.285",182.000,"1,579.695",197.000,"1,680.080",158.000,"1,212.525",60,579.555,4665,34464.297
2766,"1,043","6,166.462",11,66.600,15,94.885,13,83.795,10,75.820,15,199.030,22,392.880,26,269.120,30,304.650,29,229.690,26,177.725,27,209.435,24,198.760,19,131.010,30.000,307.260,27.000,229.200,20.000,156.870,21,156.065,1408,9449.257
2767,"2,370","6,925.967",24,169.565,17,118.950,18,146.800,13,89.610,31,208.925,26,176.985,39,266.575,44,315.525,51,366.660,43,321.090,40,318.740,32,237.765,33,258.390,50.000,360.750,55.000,392.830,61.000,375.995,35,202.910,2982,11254.032
2768,"2,556","8,778.902",39,261.280,26,168.255,49,299.045,31,306.900,42,420.335,49,338.850,66,477.895,57,427.690,56,423.740,69,530.065,82,648.115,75,576.670,69,537.250,68.000,523.095,75.000,564.455,72.000,537.115,29,218.985,3510,16038.642
2769,"1,424","6,183.378",25,185.875,38,255.720,36,292.790,34,251.215,47,379.535,46,396.795,47,384.470,66,546.645,59,510.655,69,573.360,63,496.710,72,635.480,60,483.575,53.000,450.005,49.000,401.580,36.000,290.430,16,136.100,2240,12854.318
2770,"3,116","11,811.891",28,197.975,30,203.785,49,328.110,29,185.460,41,417.395,50,387.365,55,365.680,68,514.375,62,445.965,62,437.750,65,601.800,45,575.075,47,333.530,67.000,489.390,75.000,562.295,58.000,568.055,36,269.255,3983,18695.151
2773,578,"2,161.384",4,23.370,6,37.295,7,47.420,9,68.535,2,12.800,12,87.310,5,34.400,8,77.590,9,74.100,10,83.985,8,74.795,11,97.650,7,54.550,11.000,78.760,4.000,29.730,5.000,43.390,4,29.820,700,3116.884
2774,"1,181","4,457.265",18,138.495,2,9.900,14,104.105,14,93.365,11,76.450,16,111.565,19,151.430,20,156.270,17,125.005,14,100.620,19,172.165,14,130.820,7,51.970,20.000,163.165,20.000,145.210,15.000,112.980,9,67.310,1430,6368.09
2775,178,895.040,1,6.600,2,10.320,1,6.200,2,9.795,5,31.080,4,18.130,1,6.600,1,6.600,3,18.285,0,0.000,2,12.520,2,16.960,2,13.260,1.000,6.360,4.000,26.210,1.000,9.620,2,22.200,212,1115.78
2776,447,"1,566.060",4,35.970,4,30.195,5,32.700,7,45.265,10,72.810,4,29.490,5,34.490,8,57.920,2,13.200,7,72.365,4,35.330,6,37.830,2,16.110,6.000,51.060,4.000,33.910,8.000,60.610,2,10.360,535,2235.675
2777,"1,750","6,590.851",14,97.370,18,126.390,18,112.320,20,190.745,26,295.250,14,104.365,20,155.505,17,117.800,22,147.155,18,144.065,25,209.970,26,274.955,14,106.380,24.000,186.930,21.000,195.480,18.000,135.120,12,87.830,2077,9278.481
2778,300,934.843,3,20.205,4,26.540,8,48.840,3,16.300,2,15.000,2,7.080,3,18.990,6,36.250,4,27.200,0,0.000,5,29.280,6,42.310,1,6.660,2.000,13.290,2.000,14.600,4.000,31.220,2,7.360,357,1295.968
2779,471,"1,549.628",3,18.240,3,18.600,3,17.490,2,13.710,6,66.600,4,32.670,8,45.550,6,37.885,7,54.160,4,37.990,7,44.315,2,20.720,5,35.770,6.000,46.110,4.000,33.560,11.000,90.040,1,6.600,553,2169.638
2780,"1,162","4,439.495",8,44.435,17,105.310,18,127.085,18,107.965,9,81.890,13,174.960,18,125.305,20,134.455,17,221.830,4,24.330,30,188.830,19,114.215,10,51.795,18.000,218.000,19.000,132.960,23.000,244.845,13,84.465,1436,6622.17
2782,622,"2,171.322",7,55.050,9,56.720,8,41.860,11,64.445,14,99.490,12,78.900,13,130.380,7,42.740,8,54.920,10,65.260,8,54.560,8,69.070,3,24.540,12.000,87.500,12.000,191.355,11.000,104.290,12,94.240,787,3486.642
2783,263,900.559,2,10.200,4,55.715,2,21.250,3,17.145,6,41.420,2,9.015,3,21.240,5,33.230,3,19.120,0,0.000,3,18.800,1,11.470,1,6.600,3.000,16.860,3.000,23.640,5.000,29.910,5,39.040,314,1275.214
2784,154,468.801,4,24.900,1,4.900,1,6.600,1,13.300,2,10.840,1,4.500,1,6.600,1,3.960,1,6.600,0,0.000,3,13.930,2,21.700,1,6.660,3.000,25.890,1.000,7.200,3.000,26.460,0,0.000,180,652.841
2785,524,"1,824.011",3,17.750,2,12.990,3,17.190,9,69.045,9,85.515,9,55.965,4,26.360,4,20.150,6,35.530,5,57.140,5,32.010,14,113.800,5,30.280,6.000,43.180,10.000,63.660,12.000,83.050,4,34.250,634,2621.876
2786,153,617.682,1,5.040,0,0.000,1,6.480,1,5.040,2,15.840,0,0.000,1,6.500,2,10.890,3,18.070,2,14.280,1,6.650,4,24.510,0,0.000,2.000,8.120,1.000,7.110,5.000,32.355,1,5.180,180,783.747
2787,456,"2,097.454",2,9.900,4,24.970,3,16.500,3,17.700,6,40.250,5,38.160,11,64.380,4,31.340,8,54.175,6,40.380,6,47.795,15,59.440,1,6.660,4.000,26.640,9.000,61.760,8.000,50.000,4,43.660,555,2731.164
2790,"1,262","5,873.918",18,123.585,13,94.990,13,100.050,14,105.570,25,194.940,24,202.495,25,285.470,18,168.060,17,226.515,13,170.330,33,250.660,36,282.430,19,137.540,21.000,168.570,25.000,263.105,27.000,220.820,10,97.290,1613,8966.338
2791,46,312.375,0,0.000,0,0.000,0,0.000,1,3.300,0,0.000,1,10.790,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,1.000,10.730,1.000,6.570,0,0.000,50,343.765
2792,45,291.531,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,14.190,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,2,86.600,1,5.940,0.000,0.000,0.000,0.000,1.000,6.660,0,0.000,52,411.521
2793,157,637.806,1,6.600,0,0.000,0,0.000,2,17.320,1,6.600,3,19.800,2,12.900,4,30.470,1,6.600,3,20.975,3,17.090,0,0.000,0,0.000,0.000,0.000,3.000,24.160,1.000,6.660,1,9.990,182,816.971
2794,"1,107","6,041.733",22,121.990,17,109.190,20,177.300,5,42.950,117,448.795,66,271.465,10,86.330,13,122.580,23,174.560,23,217.700,27,230.070,26,194.865,13,76.390,8.000,85.130,18.000,198.830,42.000,220.860,3,31.310,1560,8852.048
2795,"3,773","20,546.818",63,320.335,57,361.950,63,451.800,55,383.900,62,552.400,71,538.820,52,505.780,37,284.260,54,455.880,49,377.870,97,688.530,102,699.475,82,725.855,89.000,821.300,67.000,479.215,75.000,657.550,50,432.770,4898,29284.508
2797,54,244.850,0,0.000,0,0.000,1,6.600,0,0.000,1,13.200,0,0.000,0,0.000,0,0.000,1,13.200,1,6.600,1,5.175,0,0.000,0,0.000,1.000,13.320,2.000,13.230,1.000,12.960,0,0.000,63,329.135
2798,249,"1,204.720",2,17.160,3,21.720,4,25.170,3,17.820,4,25.080,6,47.420,3,23.100,2,16.500,2,19.800,7,56.630,5,52.120,9,73.710,1,6.600,2.000,23.600,1.000,6.290,2.000,17.760,3,24.940,308,1680.14
2799,332,"1,908.455",1,13.230,1,6.050,3,18.150,5,43.245,3,17.160,4,36.450,5,33.100,5,41.590,8,97.470,11,101.960,7,43.400,6,27.750,3,19.270,4.000,32.190,4.000,31.740,3.000,19.800,5,42.390,410,2533.4
2800,"3,940","22,781.280",43,393.210,79,609.785,53,402.945,62,470.535,94,802.325,62,478.125,69,710.055,54,397.270,75,539.110,95,803.590,122,901.135,134,"1,268.695",70,543.595,67.000,470.180,118.000,878.595,48.000,380.400,44,291.255,5229,33122.085
2803,57,560.242,1,6.600,0,0.000,0,0.000,0,0.000,1,3.960,1,6.600,0,0.000,1,10.560,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,4.000,40.910,0.000,0.000,0.000,0.000,0,0.000,65,628.872
2804,408,"1,950.870",1,6.600,9,59.350,2,22.350,25,100.820,9,57.015,5,59.410,6,36.915,2,17.115,12,112.120,8,52.585,5,33.470,9,170.045,11,80.230,7.000,52.670,5.000,48.605,4.000,41.380,2,46.190,530,2947.74
2805,50,232.938,0,0.000,0,0.000,2,44.730,0,0.000,0,0.000,1,3.300,0,0.000,1,7.875,0,0.000,0,0.000,1,6.650,0,0.000,0,0.000,0.000,0.000,1.000,6.660,1.000,10.360,0,0.000,57,312.513
2806,103,696.295,1,6.600,1,6.600,2,76.830,2,14.485,1,3.300,0,0.000,0,0.000,1,6.600,0,0.000,2,19.800,3,23.760,0,0.000,0,0.000,2.000,39.940,0.000,0.000,0.000,0.000,1,5.850,119,900.06
2807,65,249.111,0,0.000,2,9.900,2,13.200,0,0.000,0,0.000,1,10.560,0,0.000,2,12.900,1,3.630,2,14.580,0,0.000,0,0.000,0,0.000,0.000,0.000,2.000,13.320,4.000,26.640,0,0.000,81,353.841
2808,30,126.485,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,2,13.200,0,0.000,0,0.000,0,0.000,1,8.510,1,6.660,0,0.000,1.000,6.480,0.000,0.000,1.000,6.660,1,10.230,38,184.825
2809,32,165.325,0,0.000,0,0.000,0,0.000,1,5.040,1,9.900,0,0.000,3,13.080,1,6.600,0,0.000,1,10.560,0,0.000,0,0.000,0,0.000,1.000,5.280,1.000,9.900,0.000,0.000,0,0.000,41,225.685
2810,394,"2,130.478",3,19.800,6,38.280,8,53.175,12,47.525,11,44.640,4,35.065,9,98.960,4,22.590,16,103.335,10,69.750,10,67.260,8,71.295,10,81.260,8.000,154.540,8.000,48.430,5.000,50.610,4,57.080,530,3194.073
2817,30,156.435,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.650,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,1.000,6.660,2.000,19.980,1,9.250,35,198.975
2818,93,517.585,1,6.600,0,0.000,0,0.000,0,0.000,1,3.300,2,16.800,1,6.600,1,6.600,0,0.000,0,0.000,1,9.900,0,0.000,3,24.300,3.000,19.500,0.000,0.000,0.000,0.000,0,0.000,106,611.185
2820,733,"3,512.078",8,49.650,12,92.675,3,14.730,7,51.370,6,49.850,1,4.620,6,36.845,12,79.165,2,27.020,7,60.705,6,49.760,10,83.855,6,55.625,16.000,104.520,9.000,70.295,7.000,39.510,5,49.080,856,4431.353
2821,903,"4,526.575",5,74.240,2,24.750,6,42.675,20,125.940,28,119.400,6,30.550,12,96.270,10,75.990,4,52.140,7,52.285,3,27.300,5,67.830,1,60.390,25.000,115.835,8.000,36.420,5.000,51.765,6,42.160,1056,5622.515
2822,28,262.700,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,1,6.600,2,16.960,0,0.000,0,0.000,0,0.000,1.000,13.320,1.000,6.660,0.000,0.000,1,10.500,35,323.34
2823,246,"1,237.180",1,11.000,12,90.860,4,24.505,3,12.000,9,24.750,4,36.550,4,36.630,2,16.900,7,78.930,2,41.160,2,12.990,0,0.000,0,0.000,3.000,13.480,2.000,6.600,0.000,0.000,0,0.000,301,1643.535
2824,467,"2,353.150",0,0.000,2,13.155,1,4.560,2,24.900,10,62.400,1,9.000,4,33.600,3,19.850,3,22.320,2,13.300,0,0.000,0,0.000,1,13.200,0.000,0.000,1.000,6.660,2.000,19.980,2,19.970,501,2616.045
2825,364,"1,873.795",1,10.200,4,33.735,4,25.200,3,16.365,0,0.000,2,5.280,4,24.435,4,124.435,2,17.220,6,55.160,3,36.340,1,13.320,1,6.300,0.000,0.000,1.000,19.240,1.000,6.660,16,56.160,417,2323.845
2826,34,174.870,0,0.000,0,0.000,1,12.600,1,12.000,0,0.000,0,0.000,1,10.560,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,2.000,19.980,0,0.000,39,230.01
2827,658,"2,967.153",1,5.100,7,32.460,39,132.105,6,34.320,6,39.330,11,151.875,8,57.255,4,25.140,7,100.770,6,65.630,15,109.560,7,65.690,3,31.210,7.000,37.775,4.000,33.310,8.000,57.420,5,57.950,802,4004.053
2828,134,757.310,1,8.820,2,29.900,0,0.000,4,31.170,0,0.000,1,13.230,8,36.435,2,24.420,3,20.970,1,20.800,2,11.235,1,8.510,3,19.920,0.000,0.000,0.000,0.000,2.000,20.350,2,32.670,166,1035.74
2829,546,"2,844.109",1,6.300,1,6.300,0,0.000,0,0.000,5,36.060,5,57.600,3,31.350,11,86.475,5,39.600,0,0.000,4,21.705,1,3.780,10,49.370,6.000,29.545,4.000,67.870,1.000,6.660,4,29.625,607,3316.349
2830,"7,525","30,718.364",46,373.100,65,499.555,101,"1,205.945",57,432.300,58,461.625,62,432.235,77,675.510,67,520.205,64,487.975,80,661.500,90,799.775,92,980.765,47,349.720,101.000,818.135,73.000,543.090,84.000,661.515,29,222.260,8718,40843.574
2831,492,"1,933.110",4,30.555,1,6.270,3,15.210,3,22.220,1,6.600,2,10.800,4,23.760,4,31.950,3,29.790,4,22.680,7,55.270,1,5.600,4,31.500,3.000,25.200,2.000,12.580,5.000,46.040,1,6.660,544,2315.795
2832,416,"2,030.250",0,0.000,0,0.000,0,0.000,2,21.120,2,13.215,1,13.200,1,13.200,4,34.980,2,13.200,0,0.000,2,112.300,0,0.000,1,10.230,2.000,26.640,0.000,0.000,0.000,0.000,1,6.660,434,2294.995
2833,129,539.735,1,3.000,0,0.000,0,0.000,0,0.000,2,9.000,1,11.020,0,0.000,0,0.000,3,19.800,0,0.000,18,72.820,0,0.000,0,0.000,1.000,6.660,2.000,12.580,1.000,7.030,0,0.000,158,681.645
2834,483,"1,654.265",2,12.615,0,0.000,0,0.000,1,6.510,2,26.400,4,24.570,1,6.600,7,47.940,4,32.320,1,66.330,30,87.450,0,0.000,2,22.930,0.000,0.000,0.000,0.000,5.000,56.240,0,0.000,542,2044.17
2835,746,"3,223.950",5,38.460,1,6.555,10,65.445,6,45.315,3,19.690,5,161.680,7,51.660,8,54.285,8,66.830,5,27.780,10,92.590,5,34.720,2,14.660,3.000,36.630,1.000,15.540,1.000,7.000,2,25.560,828,3988.35
2836,143,772.520,0,0.000,1,3.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,29.140,0,0.000,1,10.230,1,18.240,0,0.000,0.000,0.000,0.000,0.000,1.000,5.180,0,0.000,149,838.91
2838,10,109.410,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,14.000,46.200,0.000,0.000,0.000,0.000,0,0.000,24,155.61
