Postcode,Jan 2021 - Installations Quantity,Jan 2021 - SGU Rated Output In kW,Feb 2021 - Installations Quantity,Feb 2021 - SGU Rated Output In kW,Mar 2021 - Installations Quantity,Mar 2021 - SGU Rated Output In kW,Apr 2021 - Installations Quantity,Apr 2021 - SGU Rated Output In kW,May 2021 - Installations Quantity,May 2021 - SGU Rated Output In kW
6929,0,0,0,0,0,0,0,0,0,0
6931,0,0,0,0,0,0,0,0,0,0
6933,0,0,0,0,0,0,0,0,0,0
6934,0,0,0,0,0,0,0,0,0,0
6935,0,0,0,0,0,0,0,0,0,0
6941,0,0,0,0,0,0,0,0,0,0
6943,0,0,0,0,0,0,0,0,0,0
6944,0,0,0,0,0,0,0,0,0,0
6946,0,0,0,0,0,0,0,0,0,0
6947,0,0,0,0,0,0,0,0,0,0
6951,0,0,0,0,0,0,0,0,0,0
6952,0,0,0,0,0,0,0,0,0,0
6953,0,0,0,0,0,0,0,0,0,0
6954,0,0,0,0,0,0,0,0,0,0
6955,0,0,0,0,0,0,0,0,0,0
6956,0,0,0,0,0,0,0,0,0,0
6957,0,0,0,0,0,0,0,0,0,0
6959,0,0,0,0,0,0,0,0,0,0
6963,0,0,0,0,0,0,0,0,0,0
6964,0,0,0,0,0,0,0,0,0,0
6966,0,0,0,0,0,0,0,0,0,0
6968,0,0,0,0,0,0,0,0,0,0
6979,0,0,0,0,0,0,0,0,0,0
6981,0,0,0,0,0,0,0,0,0,0
6982,0,0,0,0,0,0,0,0,0,0
6984,0,0,0,0,0,0,0,0,0,0
6985,0,0,0,0,0,0,0,0,0,0
6988,0,0,0,0,0,0,0,0,0,0
6989,0,0,0,0,0,0,0,0,0,0
6990,0,0,0,0,0,0,0,0,0,0
6991,0,0,0,0,0,0,0,0,0,0
6992,0,0,0,0,0,0,0,0,0,0
7000,2,10.62,3,36.94,3,18.05,3,68.42,2,13.32
7001,0,0,0,0,0,0,0,0,0,0
7002,0,0,0,0,0,0,0,0,0,0
7004,4,28.26,3,13.71,4,22.305,3,20.86,3,17.26
7005,5,42.11,6,39.19,4,21.875,3,17.83,7,46.63
7006,0,0,0,0,0,0,0,0,0,0
7007,1,9.99,0,0,2,18.12,4,30.535,1,10.89
7008,4,26.665,7,40.8,5,29.74,5,28.615,2,9.56
7009,3,21.16,2,10.33,5,44.85,3,19.16,4,26.01
7010,6,34.15,4,85.56,7,43.405,8,52.045,8,49.53
7011,2,15.17,13,86.16,7,47.64,10,75.15,7,53.71
7012,1,5.94,2,12.6,0,0,0,0,0,0
7015,6,58.395,6,36.43,9,62.45,10,57.315,9,59.85
7016,0,0,3,20.65,3,19.08,1,7.35,0,0
7017,2,13.4,7,47,9,59.475,5,25.175,6,44.01
7018,8,66.51,6,38.91,15,122.8,22,160.305,12,84.815
7019,2,11.91,3,16.42,4,34.68,6,41.54,4,26.06
7020,0,0,2,13.26,2,19.98,1,10.725,0,0
7021,0,0,0,0,4,22.84,2,16.65,1,8.88
7022,2,12.26,0,0,0,0,3,22.24,1,7.8
7023,0,0,0,0,2,12.96,0,0,1,10.25
7024,0,0,1,7.92,0,0,0,0,1,3.285
7025,1,7.4,4,24.75,2,12.69,1,12.54,0,0
7026,0,0,0,0,2,13.26,2,16.6,0,0
7027,1,5.92,0,0,0,0,0,0,0,0
7030,7,49.37,24,230.26,14,98.47,12,82.66,9,61.76
7050,6,38.52,8,53.195,8,54.665,10,71.295,10,68.5
7051,0,0,0,0,0,0,0,0,0,0
7052,2,11.33,4,22.255,4,24.37,6,41.75,4,27.51
7053,2,14.58,0,0,3,20.36,3,19.87,4,24.205
7054,2,13.68,3,19.65,6,52.335,10,69.88,4,27.65
7055,1,6.29,0,0,0,0,0,0,0,0
7109,0,0,3,15.65,9,59,11,82.74,5,44.4
7112,1,3.7,4,22.94,4,25.785,1,6.65,1,7.41
7113,2,11.92,0,0,0,0,1,4.38,1,4.44
7116,1,3.96,2,24.98,3,22.12,3,18.44,0,0
7117,0,0,0,0,1,5.92,0,0,0,0
7119,0,0,0,0,0,0,0,0,0,0
7120,4,30.4,0,0,2,8.03,0,0,0,0
7140,2,14.06,15,109.73,6,45.03,10,63.98,1,4.83
7150,2,14.25,2,12.84,4,26.995,2,11.05,1,7.77
7155,0,0,1,9.8,5,42.11,0,0,0,0
7162,1,7.6,0,0,0,0,2,7.755,0,0
7163,0,0,1,6.375,0,0,0,0,0,0
7170,1,11.1,3,31.2,5,36.42,6,69.8,1,6.66
7171,2,14.7,1,6.65,4,26.455,3,18.1,5,36.26
7172,5,44.29,2,13.2,4,29.59,4,36.5,3,19.19
7173,9,60.7,10,68.065,10,68.605,9,57.59,3,18.63
7174,0,0,0,0,0,0,0,0,0,0
7175,0,0,0,0,0,0,0,0,0,0
7176,0,0,0,0,1,9.75,0,0,0,0
7177,0,0,0,0,0,0,0,0,0,0
7178,0,0,1,6.6,0,0,1,6.65,0,0
7179,0,0,0,0,0,0,0,0,0,0
7180,0,0,0,0,1,5.84,0,0,0,0
7182,0,0,0,0,0,0,0,0,0,0
7183,0,0,0,0,0,0,0,0,0,0
7184,1,6.6,1,6.66,1,5.52,1,6.93,1,5.2
7185,1,6.6,0,0,0,0,0,0,0,0
7186,0,0,0,0,0,0,0,0,0,0
7187,0,0,0,0,0,0,0,0,0,0
7190,2,11.88,4,22.56,7,48.375,3,24.03,0,0
7209,0,0,0,0,0,0,0,0,0,0
7210,0,0,1,5.18,2,12.95,0,0,0,0
7211,0,0,0,0,0,0,0,0,0,0
7212,4,32.21,0,0,2,16.08,2,12.78,1,6.24
7213,0,0,0,0,0,0,1,4.38,0,0
7214,0,0,1,5.67,1,6.63,0,0,0,0
7215,0,0,3,18.78,3,16.87,2,13.26,0,0
7216,3,19.99,7,66.835,6,33.79,6,38.9,2,13
7248,5,29.5,4,40.83,3,18.87,8,99.26,1,7.59
7249,5,33.32,5,33.68,5,48.49,10,97.98,7,51.06
7250,13,87.035,28,285.695,23,136.675,23,246.83,17,154.53
7252,1,8.14,2,9.32,1,4.44,4,28.82,1,6.6
7253,0,0,3,113.22,2,11.84,2,13.2,0,0
7254,0,0,0,0,4,20.01,0,0,1,5.76
7255,0,0,0,0,2,12.54,0,0,0,0
7256,0,0,4,61.2,7,69.04,0,0,0,0
7257,0,0,0,0,1,5.4,0,0,0,0
7258,1,5.76,0,0,3,22.59,0,0,0,0
7259,0,0,0,0,0,0,0,0,1,7.4
7260,4,56.92,1,4.07,0,0,2,18.34,1,6.66
7261,0,0,1,19.98,0,0,0,0,0,0
7262,0,0,0,0,2,11.04,0,0,0,0
7263,0,0,0,0,0,0,1,6.66,0,0
7264,0,0,0,0,1,8.88,0,0,0,0
7265,0,0,0,0,1,6.4,1,6.66,0,0
7267,1,4.14,0,0,0,0,1,7.26,0,0
7268,1,4.2,1,6.66,1,8.88,0,0,0,0
7270,6,40.75,1,6.57,5,25.51,3,17.64,1,6.66
7275,3,21.595,0,0,6,40.535,2,26.38,4,25.49
7276,0,0,1,9.8,0,0,0,0,0,0
7277,4,36.02,7,50.13,3,16.62,2,10.02,0,0
7290,1,4.14,2,8.48,1,6.6,3,21.41,0,0
7291,0,0,1,6.6,1,6.6,0,0,0,0
7292,0,0,0,0,1,5.4,0,0,0,0
7300,4,27.1,2,16.5,6,44.96,0,0,2,17.7
7301,3,31.02,2,10.92,3,19.47,4,30.99,1,3.65
7302,2,9.91,0,0,1,4.29,0,0,1,7.4
7303,2,8.62,5,34.76,2,13.32,5,30.915,0,0
7304,3,20.36,2,10.85,3,17.56,1,6.66,0,0
7305,1,6.66,0,0,2,16.92,0,0,0,0
7306,0,0,2,36.96,4,36.66,0,0,0,0
7307,3,18.51,3,22.95,8,55.46,14,92.03,2,16.96
7310,5,25.91,11,67.95,15,126.095,12,89.085,5,31.67
7315,4,24.51,7,48.56,11,78.02,10,60.29,0,0
7316,0,0,2,16.14,6,34.36,2,14.06,4,28.29
7320,6,31.52,9,62.205,5,32.87,2,14.35,4,35.52
7321,1,6.6,5,33.26,1,3.6,2,13.32,2,15.91
7322,3,19.91,0,0,2,13.965,2,16.17,0,0
7325,4,23.66,9,61.39,7,49.52,3,17.75,1,6.66
7330,2,12.21,2,11.31,4,21.845,2,10.68,2,13.16
7331,0,0,0,0,1,5.55,0,0,0,0
7466,0,0,0,0,0,0,0,0,0,0
7467,0,0,1,7.4,0,0,0,0,0,0
7468,0,0,4,27.38,0,0,0,0,0,0
7469,0,0,0,0,2,13.32,0,0,0,0
7470,0,0,0,0,0,0,0,0,0,0
7802,0,0,0,0,0,0,0,0,0,0
8576,0,0,0,0,0,0,0,0,0,0
9729,0,0,0,0,0,0,0,0,0,0
